VESSEL,CRUISE,YEAR,HAUL,STRATUM,STATIONID,LATITUDE,LONGITUDE,SPECIES_CODE,CPUE_KGHA,CPUE_NOHA,AREA_FISHED
89,200401,2004,7,10,K-14,58.35249,-159.56480,10130,0,0,4.407783
89,200401,2004,8,10,J-14,58.01123,-159.59320,10130,0,0,4.83888
89,200401,2004,9,10,I-14,57.67407,-159.63280,10130,1.4245415569,2.3949193224,4.5930566
89,200401,2004,11,10,I-15,57.68041,-159.01530,10130,0.1702115854,0.1993109899,5.0172848
89,200401,2004,12,10,H-15,57.35035,-159.06551,10130,0.1002249474,0.426489138,4.6894512
89,200401,2004,13,10,H-14,57.33094,-159.66611,10130,4.1451872141,6.7054499052,4.92137
89,200401,2004,14,10,G-14,57.00351,-159.73669,10130,5.6687630581,11.901114487,4.9575189
89,200401,2004,15,10,G-15,57.00953,-159.12340,10130,0,0,4.3935569
89,200401,2004,16,10,E-12,56.31659,-161.00281,10130,12.696745278,58.481264286,4.7536592
89,200401,2004,17,31,F-12,56.64673,-160.99030,10130,6.682119067,19.688386537,5.028345
89,200401,2004,18,31,G-12,56.99181,-160.95599,10130,13.73223706,27.343839533,4.973698
89,200401,2004,19,31,H-12,57.33137,-160.93570,10130,8.4700933472,18.008843332,5.053073
89,200401,2004,20,31,I-12,57.65297,-160.88280,10130,13.169825564,21.906291398,5.0670375
89,200401,2004,22,10,J-12,57.99948,-160.87390,10130,3.2471651252,3.9842516874,5.0197632
89,200401,2004,23,10,K-12,58.28589,-160.81590,10130,0,0,2.4116812
89,200401,2004,24,10,K-11,58.21836,-161.55029,10130,0,0,2.366028
89,200401,2004,25,10,K-10,58.34839,-162.06979,10130,0,0,4.895997
89,200401,2004,26,10,I-10,57.67098,-162.12820,10130,11.560331906,14.185948275,4.9344604
89,200401,2004,27,10,H-10,57.34093,-162.15109,10130,7.7597466416,13.476238792,4.6748949
89,200401,2004,28,31,G-10,57.00838,-162.17870,10130,22.687024853,49.526254706,5.2497408
89,200401,2004,29,31,F-10,56.66578,-162.21440,10130,12.667382686,32.607401667,3.3734672
89,200401,2004,30,31,F-09,56.67567,-162.76270,10130,15.241378012,37.067813692,5.0717855
89,200401,2004,31,31,G-09,56.99166,-162.78310,10130,15.742678615,32.328199577,5.1967014
89,200401,2004,32,31,E-10,56.32740,-162.18950,10130,35.232214688,104.94021285,3.2494693
89,200401,2004,33,31,D-10,55.99041,-162.24510,10130,33.461999055,113.71928395,5.0123425
89,200401,2004,35,10,C-09,55.67730,-162.80820,10130,99.758627034,309.4525203,4.7600194
89,200401,2004,36,31,B-08,55.33083,-163.41310,10130,73.787696013,292.16990084,4.7985778
89,200401,2004,37,31,Z-05,54.65925,-165.15010,10130,14.8754016,27.692093824,5.0555946
89,200401,2004,38,31,A-06,55.00984,-164.60220,10130,5.4125172397,7.935645577,4.914534
89,200401,2004,39,31,B-06,55.33735,-164.56590,10130,50.031537824,191.38239222,5.2146908
89,200401,2004,40,31,B-07,55.32821,-164.03810,10130,6.1823032708,19.7264282,4.9172612
89,200401,2004,41,31,D-08,55.99378,-163.39149,10130,11.100922672,73.133148124,5.2233496
89,200401,2004,42,31,E-08,56.31984,-163.41949,10130,11.58883011,46.07802944,4.861319
89,200401,2004,43,31,F-08,56.64911,-163.39110,10130,30.109550321,72.779949531,5.152518
89,200401,2004,44,31,G-08,56.98417,-163.39680,10130,5.8002022627,16.314470889,4.9036221
89,200401,2004,45,10,H-08,57.33377,-163.39751,10130,5.1042591688,8.0298840164,4.7323224
89,200401,2004,46,31,H-07,57.31841,-164.01871,10130,5.0950156735,9.070671843,5.1815346
89,200401,2004,47,10,I-08,57.66171,-163.39000,10130,1.8814667071,2.5438116709,3.1448869
89,200401,2004,48,10,J-08,57.98529,-163.37621,10130,1.898109064,2.0064577844,4.9839075
89,200401,2004,49,10,K-08,58.32319,-163.36940,10130,1.0264322812,0.8627293811,4.6364481
89,200401,2004,50,10,L-08,58.65226,-163.37160,10130,0,0,4.6977752
89,200401,2004,51,10,L-09,58.62653,-162.69980,10130,0.4455254061,0.6328485882,4.7404704
89,200401,2004,54,10,M-08,58.98427,-163.33710,10130,0,0,4.7669804
89,200401,2004,57,10,N-07,59.31835,-164.00999,10130,0,0,4.9568131
89,200401,2004,58,10,M-06,59.01004,-164.64830,10130,0,0,4.7132756
89,200401,2004,59,10,L-06,58.68089,-164.64520,10130,0,0,4.5851724
89,200401,2004,60,10,K-06,58.34426,-164.63560,10130,0,0,5.0037526
89,200401,2004,61,10,J-06,58.01088,-164.61530,10130,0.4545473227,0.4109831127,4.86638
89,200401,2004,62,10,I-06,57.68252,-164.61200,10130,0.4904742455,0.848571359,4.7138051
89,200401,2004,63,31,H-06,57.34588,-164.59540,10130,4.2494466714,4.6130775212,4.9858256
89,200401,2004,64,31,G-06,56.99146,-164.60860,10130,20.923145696,35.703716509,5.2095417
89,200401,2004,66,31,F-06,56.68022,-164.58350,10130,44.819788151,71.835271924,5.1645938
89,200401,2004,67,31,E-06,56.34124,-164.58600,10130,7.4850902157,25.970323771,4.967208
89,200401,2004,68,31,D-06,56.00170,-164.60699,10130,13.256643979,58.252912641,5.2357897
89,200401,2004,69,50,A-04,54.99348,-165.75760,10130,11.733177088,80.88669506,5.427345
89,200401,2004,70,50,B-04,55.32647,-165.78740,10130,13.232881966,93.212075738,5.5679481
89,200401,2004,71,50,C-04,55.65577,-165.79980,10130,14.002029548,119.6559433,5.6913178
89,200401,2004,72,31,D-04,55.97708,-165.78032,10130,11.680251022,54.674430794,5.578476
89,200401,2004,73,31,E-04,56.33896,-165.80740,10130,10.963060746,32.327423973,5.4133605
89,200401,2004,74,50,E-02,56.34426,-167.03540,10130,12.293618594,49.244077312,5.746884
89,200401,2004,75,50,D-02,56.07933,-167.01360,10130,25.446106835,105.07765264,5.8908815
89,200401,2004,76,50,C-02,55.68847,-166.99249,10130,20.399470366,94.686961424,5.7452472
89,200401,2004,77,50,B-02,55.34189,-166.97079,10130,17.952529304,93.568408203,6.187986
89,200401,2004,78,50,A-02,55.00590,-166.93250,10130,9.9240673106,45.651747168,5.7829112
89,200401,2004,79,31,F-04,56.66455,-165.85719,10130,63.598784148,124.73412215,4.738078
89,200401,2004,80,31,G-04,56.97160,-165.85100,10130,37.372549047,58.892169991,5.2129171
89,200401,2004,81,31,H-04,57.32061,-165.87790,10130,5.9028096659,11.174946015,4.921724
89,200401,2004,82,31,I-04,57.65392,-165.88280,10130,3.5371171736,4.5851149744,5.0162319
89,200401,2004,83,10,J-04,57.99245,-165.90860,10130,0.0058507766,0.7801035525,5.1275244
89,200401,2004,84,10,K-04,58.32268,-165.92760,10130,0,0,4.840293
89,200401,2004,85,10,L-04,58.65833,-165.93021,10130,0,0,4.592848
89,200401,2004,86,20,M-04,58.98243,-165.95140,10130,0,0,4.670927
89,200401,2004,87,20,O-02,59.64888,-167.29340,10130,0,0,4.8495456
89,200401,2004,88,20,O-03,59.66610,-166.67059,10130,0,0,4.778226
89,200401,2004,89,20,O-04,59.62422,-165.95680,10130,0,0,4.7936948
89,200401,2004,90,20,N-04,59.33684,-165.94479,10130,0,0,4.6928805
89,200401,2004,91,20,N-03,59.33213,-166.58121,10130,0,0,4.7772216
89,200401,2004,92,20,N-02,59.33572,-167.27800,10130,0,0,4.7662175
89,200401,2004,93,20,M-02,59.00734,-167.24030,10130,0,0,4.5817189
89,200401,2004,94,20,L-02,58.67218,-167.21840,10130,0,0,4.9545329
89,200401,2004,95,20,K-02,58.34468,-167.18559,10130,0,0,4.719778
89,200401,2004,96,31,J-02,58.01294,-167.16679,10130,5.3293331258,13.252619212,5.0556044
89,200401,2004,97,31,I-02,57.66930,-167.16550,10130,2.6429547972,7.7951166015,4.8748469
89,200401,2004,98,31,H-02,57.34180,-167.12320,10130,26.588492636,35.804303313,4.6083846
89,200401,2004,99,31,G-02,57.00563,-167.08270,10130,52.834923338,60.190113888,4.834681
89,200401,2004,100,31,F-02,56.67967,-167.06390,10130,22.852981733,56.083412092,4.9569024
89,200401,2004,101,50,E-01,56.32799,-167.65190,10130,17.479662019,98.593711156,5.2843127
89,200401,2004,102,50,F-18,56.66113,-168.29041,10130,31.192680581,151.44583132,5.038105
89,200401,2004,103,32,GF1918,56.80722,-168.60651,10130,3.1341799197,15.554242777,5.1432912
89,200401,2004,104,32,F-19,56.65965,-168.93550,10130,101.49487813,220.54769487,5.1236083
89,200401,2004,105,32,G-19,57.01037,-168.98441,10130,1.5588992196,3.4248975899,5.2556316
89,200401,2004,106,32,G-18,56.99885,-168.32930,10130,16.180862878,26.708908415,5.2791375
89,200401,2004,107,32,H-18,57.32570,-168.32980,10130,1.9166540712,6.7329768311,4.9012496
89,200401,2004,108,32,HG1918,57.15254,-168.63699,10130,0.8501988557,1.8543050287,5.392856
89,200401,2004,109,42,H-19,57.31869,-169.00661,10130,0,0,3.253038
89,200401,2004,110,42,HG2019,57.17397,-169.31619,10130,0.414916245,0.9940494609,5.0299308
89,200401,2004,111,42,G-21,56.99756,-170.18781,10130,16.871075353,22.174254317,5.096
89,200401,2004,112,42,GF2120,56.81960,-169.90401,10130,119.54618089,123.42833292,5.136584
89,200401,2004,113,42,HG2120,57.15147,-169.91000,10130,0,0,4.9144109
89,200401,2004,114,42,H-20,57.32288,-169.60170,10130,0,0,5.3815455
89,200401,2004,115,42,IH1918,57.49384,-168.74490,10130,0.9417486806,4.1635204826,5.0438085
89,200401,2004,116,42,I-18,57.65466,-168.39200,10130,4.7428059135,7.8503780742,5.095296
89,200401,2004,117,42,JI1918,57.81569,-168.73151,10130,4.5494341332,6.4445282099,4.9654527
89,200401,2004,118,42,J-18,57.99020,-168.44130,10130,0.4428910623,1.5540037274,5.1479928
89,200401,2004,119,41,K-18,58.32231,-168.47630,10130,0.5936992165,3.8106496569,5.2484489
89,200401,2004,119,41,K-18,58.32231,-168.47630,10130,0.0962189038,5.5254420025,5.2484489
89,200401,2004,120,20,L-18,58.65730,-168.49831,10130,0,0,4.9316654
89,200401,2004,121,20,M-18,58.98933,-168.53360,10130,0,0,4.8954476
89,200401,2004,122,20,N-18,59.32118,-168.56760,10130,0,0,4.8758152
89,200401,2004,123,20,O-18,59.65036,-168.61861,10130,0,0,4.4636664
89,200401,2004,124,20,P-18,59.98727,-168.65340,10130,0,0,4.5648672
89,200401,2004,125,20,Q-18,60.34361,-168.69150,10130,0.0051379805,0.2140825194,4.671096
89,200401,2004,126,20,Q-19,60.33314,-169.30679,10130,0,0,5.134944
89,200401,2004,127,41,P-20,60.01180,-169.95120,10130,0,0,5.1576667
89,200401,2004,128,41,O-20,59.67784,-169.91600,10130,0,0,4.9023915
89,200401,2004,129,41,N-20,59.34459,-169.87219,10130,1.3396258537,1.3566812754,5.1596496
89,200401,2004,129,41,N-20,59.34459,-169.87219,10130,0.3331621589,0.7752464431,5.1596496
89,200401,2004,130,41,M-20,59.01217,-169.83710,10130,0.521718155,0.5628027562,5.3304643
89,200401,2004,130,41,M-20,59.01217,-169.83710,10130,0.3406832684,1.3132064312,5.3304643
89,200401,2004,131,41,L-20,58.67816,-169.78450,10130,1.3285287346,4.4990390334,5.3344725
89,200401,2004,131,41,L-20,58.67816,-169.78450,10130,1.1011398034,6.5610985903,5.3344725
89,200401,2004,132,41,K-20,58.34535,-169.72791,10130,1.2491828914,1.7825663584,5.0489004
89,200401,2004,133,42,J-20,58.01072,-169.70039,10130,0.1370233018,0.98577915,5.07213
89,200401,2004,134,42,I-20,57.65195,-169.65311,10130,15.967960645,27.037464554,4.9191003
89,200401,2004,135,42,JI2120,57.81877,-169.98351,10130,2.9765761136,5.5238687156,2.5344556
89,200401,2004,136,42,J-22,57.98883,-170.96111,10130,45.98895947,76.780760885,5.5222167
89,200401,2004,137,41,K-22,58.32361,-171.01480,10130,0.5813396007,4.1905213683,5.2499434
89,200401,2004,138,41,L-22,58.66296,-171.08040,10130,0.756671621,3.5941901996,5.286309
89,200401,2004,139,41,M-22,58.98411,-171.13319,10130,0.0062094638,0.5478938686,5.475513
89,200401,2004,140,41,N-22,59.31799,-171.18240,10130,0.9129012305,1.500865155,5.330259
89,200401,2004,140,41,N-22,59.31799,-171.18240,10130,0.0135077864,0.7504325775,5.330259
89,200401,2004,141,41,O-22,59.65981,-171.25011,10130,0.1463190156,1.0865273434,5.5221804
89,200401,2004,142,41,P-22,59.98245,-171.29880,10130,0.6645627579,3.0856076978,5.1853643
89,200401,2004,143,41,Q-22,60.31767,-171.35741,10130,0.5869024266,1.5136103846,5.285376
89,200401,2004,144,43,Q-23,60.34724,-172.06470,10130,0,0,5.1904808
89,200401,2004,145,43,P-24,59.99549,-172.62360,10130,0.0237998008,0.1983316736,5.042059
89,200401,2004,145,43,P-24,59.99549,-172.62360,10130,0.0840926296,0.1983316736,5.042059
89,200401,2004,146,43,PO2423,59.84076,-172.25571,10130,4.8062237252,11.060231792,5.4248411
89,200401,2004,146,43,PO2423,59.84076,-172.25571,10130,1.0901701803,2.5807207514,5.4248411
89,200401,2004,147,43,O-24,59.67932,-172.56821,10130,6.2310831363,18.258067431,5.31272
89,200401,2004,147,43,O-24,59.67932,-172.56821,10130,0.257871674,0.9411374964,5.31272
89,200401,2004,148,43,N-24,59.34532,-172.50101,10130,1.2525363625,5.0969829372,5.2972514
89,200401,2004,148,43,N-24,59.34532,-172.50101,10130,0.4073810807,3.0204343332,5.2972514
89,200401,2004,149,41,M-24,59.01600,-172.41251,10130,10.06052292,30.77009313,5.3948488
89,200401,2004,149,41,M-24,59.01600,-172.41251,10130,0.7770375325,5.9315842179,5.3948488
89,200401,2004,150,42,I-22,57.67913,-170.89780,10130,26.108926465,54.266126035,5.4914552
89,200401,2004,151,42,IH2221,57.51420,-170.59641,10130,4.3583766918,14.653617783,5.11819
89,200401,2004,152,42,H-22,57.35477,-170.85550,10130,13.635744713,30.937144409,5.0424822
89,200401,2004,153,42,G-22,57.01794,-170.81230,10130,62.685033918,149.25709892,3.7318158
89,200401,2004,154,61,F-24,56.66094,-171.96561,10130,2.9853141933,11.732675869,6.1367075
89,200401,2004,155,61,G-24,56.99504,-172.02510,10130,18.216753949,69.977738846,5.1016224
89,200401,2004,156,61,H-24,57.32777,-172.09480,10130,15.453640904,46.406781383,5.473338
89,200401,2004,157,61,H-25,57.34520,-172.81419,10130,16.274875702,67.379498364,5.6842216
89,200401,2004,159,61,I-24,57.66634,-172.20531,10130,10.639752389,37.183729605,5.3786966
89,200401,2004,160,61,J-24,57.98208,-172.25140,10130,13.375671628,49.202530095,5.528171
89,200401,2004,161,61,K-24,58.31903,-172.29939,10130,1.8756161639,12.952113222,5.327316
89,200401,2004,162,61,L-24,58.65547,-172.35440,10130,99.893453478,264.63564214,5.4603378
89,200401,2004,163,61,L-25,58.66899,-172.97720,10130,4.136379229,31.135983693,5.524155
89,200401,2004,164,61,L-26,58.66622,-173.61600,10130,15.108430062,41.112606378,5.5214208
89,200401,2004,165,61,M-26,58.98807,-173.71960,10130,7.7526041972,40.933006575,5.5945072
89,200401,2004,166,61,M-25,59.00032,-173.11530,10130,2.2691688435,11.301696964,5.6628664
89,200401,2004,167,62,N-26,59.32367,-173.79417,10130,1.6618211461,9.5069859615,5.2592904
89,200401,2004,168,43,ON2625,59.48598,-173.49580,10130,4.6149856421,25.743972409,5.28279
89,200401,2004,169,62,O-26,59.65516,-173.83470,10130,2.1731190921,13.7327765,5.388568
89,200401,2004,170,43,PO2625,59.82256,-173.60300,10130,0.2535435606,1.2860905249,5.4428517
89,200401,2004,171,43,P-26,59.98831,-173.95190,10130,0.3378607998,1.4377055312,5.5644218
89,200401,2004,171,43,P-26,59.98831,-173.95190,10130,0.0334266536,0.1797131914,5.5644218
89,200401,2004,172,43,QP2625,60.13781,-173.77251,10130,3.2871520029,6.1428176054,5.3721276
89,200401,2004,172,43,QP2625,60.13781,-173.77251,10130,1.120598848,4.8397956891,5.3721276
89,200401,2004,173,43,Q-25,60.43739,-173.45250,10130,0,0,3.6088656
89,200401,2004,174,41,R-25,60.66661,-173.47000,10130,0,0,5.1725772
89,200401,2004,175,41,R-26,60.66883,-174.10490,10130,3.1242404114,7.2072267861,5.4112353
89,200401,2004,175,41,R-26,60.66883,-174.10490,10130,0.8888913036,7.2072267861,5.4112353
89,200401,2004,176,41,R-27,60.66755,-174.80580,10130,2.3028621372,5.7913771168,5.6981266
89,200401,2004,176,41,R-27,60.66755,-174.80580,10130,0.6037071904,2.8079404203,5.6981266
89,200401,2004,177,61,R-28,60.66851,-175.42030,10130,0.132248154,0.6530773035,6.1248492
89,200401,2004,177,61,R-28,60.66851,-175.42030,10130,0.0979615955,0.3265386518,6.1248492
89,200401,2004,178,61,Q-28,60.34523,-175.38499,10130,1.9173445554,20.301718025,5.5660314
89,200401,2004,178,61,Q-28,60.34523,-175.38499,10130,0.0398847912,0.1796612215,5.5660314
89,200401,2004,179,61,P-28,60.01197,-175.26759,10130,3.8956988498,34.113878312,5.6575215
89,200401,2004,180,61,O-28,59.67990,-175.10670,10130,4.7844509632,25.903624792,5.8293
89,200401,2004,181,61,N-28,59.34606,-175.09990,10130,20.784848939,160.40938579,5.704155
89,200401,2004,182,61,M-28,59.01298,-175.02710,10130,77.065916572,184.03696332,5.7053756
89,200401,2004,183,61,M-29,58.98242,-175.73140,10130,44.348155077,124.46961771,5.680101
89,200401,2004,184,61,N-29,59.32111,-175.74879,10130,15.408405333,101.50302406,5.6845597
89,200401,2004,185,61,O-29,59.65548,-175.86180,10130,49.138191006,240.90105468,5.3341402
89,200401,2004,186,61,P-29,59.99000,-175.93170,10130,63.3177865,251.51326924,3.6817143
89,200401,2004,187,61,Q-29,60.32144,-176.02679,10130,12.873484289,49.263899565,5.318296
89,200401,2004,188,61,Q-30,60.33450,-176.68610,10130,4.0100785693,25.085229737,5.6208375
89,200401,2004,188,61,Q-30,60.33450,-176.68610,10130,0.0647590328,0.3558188615,5.6208375
89,200401,2004,189,61,Q-31,60.32690,-177.35750,10130,0.3362474781,3.5135577653,5.692236
89,200401,2004,190,61,R-32,60.65727,-178.16010,10130,3.6294067301,6.4554665159,5.576669
89,200401,2004,191,61,R-31,60.66760,-177.52541,10130,0.723287327,3.8177354113,5.7625785
89,200401,2004,192,61,R-30,60.66681,-176.82750,10130,3.284772959,6.1296531617,5.5468065
89,200401,2004,192,61,R-30,60.66681,-176.82750,10130,0.3061220903,1.4422713322,5.5468065
89,200401,2004,193,61,P-30,59.99905,-176.68240,10130,12.488376993,88.339897889,5.5467576
89,200401,2004,193,61,P-30,59.99905,-176.68240,10130,0.03209082,0.1802855059,5.5467576
89,200401,2004,194,61,P-31,60.00211,-177.19850,10130,17.959779042,54.498884708,5.6331428
89,200401,2004,194,61,P-31,60.00211,-177.19850,10130,0.1743254227,0.7100831884,5.6331428
89,200401,2004,195,61,P-32,60.00176,-177.89011,10130,100.02517507,252.51285389,4.9858848
89,200401,2004,195,61,P-32,60.00176,-177.89011,10130,0.1317719976,0.8022648257,4.9858848
89,200401,2004,196,61,O-31,59.67532,-177.17120,10130,22.408189961,112.74147939,4.5679727
89,200401,2004,197,61,O-30,59.66572,-176.56290,10130,45.743922932,249.10264882,5.7165189
89,200401,2004,198,61,N-31,59.33461,-177.09309,10130,27.470659875,129.20378347,5.8899204
89,200401,2004,199,61,N-30,59.33332,-176.40939,10130,16.73436319,81.304074173,5.7438696
89,200401,2004,200,61,M-30,59.01983,-176.31610,10130,32.021272481,155.23670374,5.739622
89,200401,2004,201,61,M-31,58.99852,-176.92220,10130,34.811650989,190.28295147,5.5286088
89,200401,2004,202,61,M-32,59.00197,-177.56490,10130,16.002927298,47.58729443,5.8839235
89,200401,2004,203,61,L-31,58.66882,-176.86630,10130,19.074854483,65.148017856,5.7714726
89,200401,2004,204,61,L-30,58.66816,-176.21851,10130,15.171878528,48.695030064,5.6268576
89,200401,2004,205,61,L-29,58.66924,-175.57010,10130,12.74455013,35.726053905,5.9060539
89,200401,2004,206,61,L-28,58.72588,-174.97530,10130,7.9520186678,23.142636385,5.7469684
88,200501,2005,3,10,G-15,57.01122,-159.11760,10130,0.2196064728,0.3474785963,2.8778751
88,200501,2005,4,10,H-16,57.32173,-158.42250,10130,0,0,4.3384452
88,200501,2005,5,10,I-16,57.64450,-158.36560,10130,0.0915860099,0.2372694557,4.2146175
88,200501,2005,6,10,J-16,57.99622,-158.31650,10130,0,0,4.3802184
88,200501,2005,7,10,J-14,58.01920,-159.60970,10130,0.2680969427,0.2955864859,3.3831046
88,200501,2005,8,10,I-14,57.67842,-159.62939,10130,0.5768630355,1.0950323376,4.5660752
88,200501,2005,9,10,H-14,57.34671,-159.66670,10130,1.8747943447,4.1295029618,4.1167182
88,200501,2005,11,10,G-14,57.00697,-159.67430,10130,5.5222457471,12.909724036,4.4927374
88,200501,2005,12,10,F-14,56.66058,-159.78420,10130,1.6898367288,3.7656528776,4.2489312
88,200501,2005,13,31,F-13,56.67272,-160.36279,10130,5.4701930496,14.613160417,4.7217712
88,200501,2005,14,10,E-12,56.33094,-160.98520,10130,14.239989608,44.693457495,4.5868011
88,200501,2005,15,31,F-12,56.66389,-160.98630,10130,7.8416153643,23.150233228,4.751572
88,200501,2005,16,31,G-12,56.97869,-160.95670,10130,12.180829334,31.710163201,4.6042021
88,200501,2005,17,31,I-12,57.65564,-160.88480,10130,4.6041657211,9.25846263,4.428381
88,200501,2005,18,10,J-12,57.99345,-160.85741,10130,4.4011200581,6.062767427,4.4534118
88,200501,2005,19,10,K-12,58.28856,-160.82249,10130,0,0,2.3410525
88,200501,2005,20,10,K-11,58.21840,-161.54849,10130,0.3823660595,0.4345068857,2.3014595
88,200501,2005,22,10,J-10,58.00651,-162.14639,10130,1.3739173245,1.6029035453,4.367075
88,200501,2005,23,10,I-10,57.67725,-162.13310,10130,28.779986002,42.631834082,4.5740467
88,200501,2005,24,10,H-10,57.34634,-162.15379,10130,15.162651766,22.122735129,4.429832
88,200501,2005,25,31,G-10,57.00545,-162.16640,10130,13.815877582,31.175353701,4.6190334
